en_form,domain,en_sense,de_aligned_forms,de_aligned_counts,example_en_sentence,example_de_sentence,n_instances,total_en_form_instances_in_domain,pct_of_form_in_domain
warmblooded,Sci,Judgement,Warmblüter,Warmblüter:1,Bluefin are warmblooded like us .,Sie sind Warmblüter wie wir .,1,1,1.0
warmblooded,Sci,Appreciation,,,,,0,1,0.0
warmer,Phi,Affect,,,,,0,2,0.0
warmer,Phi,Judgement,,,,,0,2,0.0
warmer,Phi,Appreciation,"kälter, wärmer trockener","kälter:1, wärmer trockener:1",Climate can get warmer or colder or dryer or wetter .,"Das Klima kann wärmer oder kälter , trockener oder nasser werden .",2,2,1.0
warmer,Sci,Affect,,,,,0,2,0.0
warmer,Sci,Judgement,,,,,0,2,0.0
warmer,Sci,Appreciation,wärmer,wärmer:2,But there goes salmon sharks with this meter - level resolution on an ocean of temperature -- warm colors are warmer .,Und hier befinden sich Lachshaie in metergroßen Dimensionen auf einem Temperaturozean -- warme Farben sind wärmer .,2,2,1.0
wary,Phi,Affect,auf Hut,auf Hut:1,Should I be wary ?,Sollte ich auf der Hut sein ?,1,1,1.0
wary,Phi,Judgement,,,,,0,1,0.0
wary,Phi,Appreciation,,,,,0,1,0.0
wary,Pol,Affect,,,,,0,1,0.0
wary,Pol,Judgement,,,,,0,1,0.0
wary,Pol,Appreciation,misstrauisch,misstrauisch:1,"For one thing , black patients were understandably wary of using a drug just for black people .","Zu dem Einen waren schwarze Patienten verständlicherweise misstrauisch , ein Mittel zu nehmen , das nur für Schwarze war .",1,1,1.0
weak,Art,Affect,,,,,0,1,0.0
weak,Art,Judgement,schwach,schwach:1,"Usually , she 's weak and very light - headed .",Meistens fühlt sie sich schwach und schwindelig .,1,1,1.0
weak,Art,Appreciation,,,,,0,1,0.0
weak,Edu,Affect,,,,,0,2,0.0
weak,Edu,Judgement,schwach,schwach:1,"In particular , the Higgs field helps explain why it 's so weak .","Das Higgs - Feld erklärt , warum sie so schwach ist .",1,2,0.5
weak,Edu,Appreciation,schwach,schwach:1,Not only has that been weak . it 's getting weaker .,Nicht nur war sie schwach ; sie wird schwächer .,1,2,0.5
weak,Med,Affect,,,,,0,1,0.0
weak,Med,Judgement,schwach,schwach:1,They were so weak from the treatment I had given them .,So schwach waren sie durch meine Behandlung geworden .,1,1,1.0
weak,Med,Appreciation,,,,,0,1,0.0
weak,Pol,Affect,,,,,0,1,0.0
weak,Pol,Judgement,,,,,0,1,0.0
weak,Pol,Appreciation,schwache,schwache:1,"As health professionals , our tools were pitifully weak : imploring people to change their individual behaviors , use condoms , reduce number of partners .","Für Fachkräfte des Gesundheitswesens hatten wir erbärmlich schwache Instrumente an der Hand : die Menschen dringend bitten , ihr persönliches Verhalten zu ändern , Kondome zu benutzen und weniger Sexualpartner zu haben .",1,1,1.0
weak,Psy,Affect,,,,,0,1,0.0
weak,Psy,Judgement,schwach,schwach:1,"Sometimes it feels like people are so eager to prove that they 're not weak and greedy when they ask your for help , they 're completely missing out on how uncomfortable they 're making you feel .","Manchmal denke ich , die Leute wollen zu sehr beweisen , dass sie nicht schwach und gierig sind , wenn sie um Hilfe bitten . Dabei merken sie gar nicht , wie unangenehm das für den anderen ist .",1,1,1.0
weak,Psy,Appreciation,,,,,0,1,0.0
weaker,Edu,Affect,,,,,0,1,0.0
weaker,Edu,Judgement,schwächer,schwächer:1,Not only has that been weak . it 's getting weaker .,Nicht nur war sie schwach ; sie wird schwächer .,1,1,1.0
weaker,Edu,Appreciation,,,,,0,1,0.0
weaker,Phi,Affect,,,,,0,1,0.0
weaker,Phi,Judgement,schwächer,schwächer:1,"In the case of the Greenland Norse , they had trade with the mother country -- Norway -- and that trade dwindled : partly because Norway got weaker , partly because of sea ice between Greenland and Norway .","Die Nordmänner auf Grönland trieben Handel mit dem Mutterland , mit Norwegen , und dieser Handel wurde weniger , teilweise , weil Norwegen schwächer wurde , teilweise , weil das Meer zwischen Grönland und Norwegen zufror .",1,1,1.0
weaker,Phi,Appreciation,,,,,0,1,0.0
weaker,Pol,Affect,,,,,0,1,0.0
weaker,Pol,Judgement,,,,,0,1,0.0
weaker,Pol,Appreciation,schwächer,schwächer:1,"For example , garbage discharge , something you would think just simply goes away , but the laws regulating ship discharge of garbage actually get weaker the further you are from shore .","Müllverklappung zu dem Beispiel , etwas wovon man glaubt , es würde sich von selbst erledigen , doch die Gesetze , die regeln wie Schiffe Müll abladen dürfen werden immer schwächer , je weiter man sich von der Küste entfernt .",1,1,1.0
wealthy,Bus,Affect,,,,,0,1,0.0
wealthy,Bus,Judgement,wohlhabend,wohlhabend:1,They 're also fairly wealthy and affluent and other sorts of things .,Sie sind außerdem ziemlich vermögend und wohlhabend und all so was .,1,1,1.0
wealthy,Bus,Appreciation,,,,,0,1,0.0
weird,Bus,Affect,,,,,0,2,0.0
weird,Bus,Judgement,,,,,0,2,0.0
weird,Bus,Appreciation,"männlich seltsam, seltsam","männlich seltsam:1, seltsam:1","Now I have this thought experiment that I play with myself , when I say , imagine if I walked you into a room and it was of a major corporation , like ExxonMobil , and every single person around the boardroom were black , you would think that were weird .",Manchmal stelle ich mir Folgendes vor : Ich betrete einen Raum eines Großkonzerns wie ExxonMobil und jeder Einzelne in dem Sitzungsaal ist schwarz . Das fänden Sie seltsam .,2,2,1.0
weird,Ent,Affect,,,,,0,1,0.0
weird,Ent,Judgement,,,,,0,1,0.0
weird,Ent,Appreciation,verrückt,verrückt:1,"And if you think that that is weird , you should know that there is a three - hour version of this that 's been viewed four million times .","Und wenn ihr das für verrückt hält , solltet ihr wissen , dass es davon eine Dreistundenversion gibt , die vier Millionen Mal angeschaut wurde .",1,1,1.0
weird,Sci,Affect,,,,,0,1,0.0
weird,Sci,Judgement,,,,,0,1,0.0
weird,Sci,Appreciation,komisch,komisch:1,"And I 'll just say one more maybe philosophical thing to end with , which is weird for a scientist .","Als letztes werde ich noch etwas vielleicht Philosophisches sagen , was für einen Wissenschaftler komisch sein mag .",1,1,1.0
weird,Tech,Affect,,,,,0,1,0.0
weird,Tech,Judgement,,,,,0,1,0.0
weird,Tech,Appreciation,seltsam,seltsam:1,"Now I know this is a little weird , but in our very first proof - of - concept experiment , we took an apple , carved it into the shape of a human ear , and then we took that ear - shaped scaffold , sterilized it , processed it and coaxed human cells to grow inside of it .","Ich weiß , das klingt etwas seltsam , aber in unserer allerersten Machbarkeitsstudie nahmen wir einen Apfel , schnitzten ihn in die Form eines menschlichen Ohrs und nahmen dann dieses ohrenförmige Gerüst , sterilisierten es , verarbeiteten es und brachten menschliche Zellen dazu , darin heranzuwachsen .",1,1,1.0
welcome,Bus,Affect,,,,,0,1,0.0
welcome,Bus,Judgement,willkommen,willkommen:1,"And I want them to know that anything is possible , that they can achieve the highest level that they ever imagined , that they will be welcome in any corporate boardroom , or they can lead any company .","Sie sollen wissen , dass alles möglich ist , dass sie alles erreichen können , wovon sie träumen . Dass sie in jedem Vorstand willkommen sind und jedes Unternehmen führen können .",1,1,1.0
welcome,Bus,Appreciation,,,,,0,1,0.0
well,Edu,Affect,,,"Because then , if my fake place shows up on your map , I can be well and truly sure that you have robbed me .","Wenn also meine Papierstadt auf Ihrer Karte auftaucht , kann ich mir sicher sein , dass Sie mich bestohlen haben .",1,1,1.0
well,Edu,Judgement,,,,,0,1,0.0
well,Edu,Appreciation,,,,,0,1,0.0
well,Sci,Affect,,,,,0,1,0.0
well,Sci,Judgement,schön,schön:1,"So working on the models and thinking about biochemistry , it 's all well and good .","An diesen Modellen zu arbeiten und über Biochemie nachzudenken , ist schön und gut .",1,1,1.0
well,Sci,Appreciation,,,,,0,1,0.0
well,Tech,Affect,,,,,0,1,0.0
well,Tech,Judgement,,,,,0,1,0.0
well,Tech,Appreciation,schön,schön:1,"Now this is all well and good , but I constantly felt this weight of doubt when it came to thinking about spinal cords .","Nun ist das alles schön und gut , aber ich spürte ständig starke Zweifel wenn ich dann an das Rückenmark dachte .",1,1,1.0
wet,Edu,Affect,,,,,0,1,0.0
wet,Edu,Judgement,,,,,0,1,0.0
wet,Edu,Appreciation,nass,nass:1,"And two weeks later , the inspector comes , looks around , says , "" OK , the concrete is still wet right over there , that part 's not quite up to code ...","Zwei Wochen später kommt der Prüfer und schaut sich um . Er sagt : "" Okay , der Beton ist hier noch nass . Dieser Teil ist gegen die Bestimmungen …",1,1,1.0
wet,Tech,Affect,nass,nass:5,""" Am I going to get wet ?",Werde ich nass ?,5,5,1.0
wet,Tech,Judgement,,,,,0,5,0.0
wet,Tech,Appreciation,,,,,0,5,0.0
white,Pol,Affect,,,,,0,2,0.0
white,Pol,Judgement,,,,,0,2,0.0
white,Pol,Appreciation,weiß,weiß:2,"And yet , in this country , in the states of the Old South , we execute people -- where you 're 11 times more likely to get the death penalty if the victim is white than if the victim is Black , 22 times more likely to get it if the defendant is Black and the victim is white -- in the very states where there are , buried in the ground , the bodies of people who were lynched .","Hier in diesem Land , in den Staaten des alten Südens , richten wir dennoch Menschen hin – es ist 11 - mal wahrscheinlicher zu dem Tode verurteilt zu werden , wenn das Opfer weiß , als wenn es schwarz ist . 22- mal höher , wenn der Angeklagte schwarz und das Opfer weiß ist – in genau den Bundesstaaten , in deren Erde die Körper gelynchter Menschen ruhen .",2,2,1.0
white,Psy,Affect,,,,,0,1,0.0
white,Psy,Judgement,,,,,0,1,0.0
white,Psy,Appreciation,Weiße,Weiße:1,"In a large data set of death - eligible defendants , we found that looking more black more than doubled their chances of receiving a death sentence -- at least when their victims were white .","Ein großer Datensatz von Angeklagten , für die die Todesstrafe infrage kam , zeigte , dass sich bei dunklerer Hautfarbe , die Chance mehr als verdoppelte , zu der Todesstrafe verurteilt zu werden -- zumindest , wenn ihre Opfer Weiße waren .",1,1,1.0
white,Sci,Affect,,,,,0,1,0.0
white,Sci,Judgement,weiß,weiß:1,"And Enceladus is very white , it 's very bright , and its surface is obviously wrecked with fractures .","Enceladus ist sehr weiß , sehr hell und seine Oberfläche ist offensichtlich durch Risse verwüstet .",1,1,1.0
white,Sci,Appreciation,,,,,0,1,0.0
white,Tech,Affect,,,,,0,2,0.0
white,Tech,Judgement,weiß,weiß:1,"It 's white and fluffy , and I named it "" mucor nidicola , "" meaning in Latin that it lives in the nest of another .","Er ist weiß und weich und ich nannte ihn "" Mucor Nidicola "" , ein lateinischer Ausdruck für "" in dem Nest eines anderen wohnend "" .",1,2,0.5
white,Tech,Appreciation,weiß,weiß:1,"So those little bits of RNA from the CRISPR locus associate -- they bind -- to protein called Cas9 , which is white in the picture , and form a complex that functions like a sentinel in the cell .","Die kleinen RNS - Stücke von dem CRISPR - Abschnitt binden nun an das Protein Cas9 , in dieser Abbildung in weiß dargestellt , und bilden einen Komplex , der in der Zelle wie ein Wachposten funktioniert .",1,2,0.5
whole,Med,Affect,heil,heil:1,And we can leave the patient whole and intact and functional afterwards .,"Und wir können den Patient heil und ganz erhalten , so dass er danach weiter funktionieren kann .",1,2,0.5
whole,Med,Judgement,,,,,0,2,0.0
whole,Med,Appreciation,ganz,ganz:1,"What I want instead , is for you to be whole , intact , and functional enough to go out and save the world , after you 've decided you need to do it .","Was ich stattdessen möchte , ist , dass Sie ganz bleiben , heil bleiben , und gut genug funktionieren , um hinaus zu gehen und die Welt zu retten , nachdem Sie entschieden haben , dass Sie das tun müssen .",1,2,0.5
whole,Sci,Affect,,,,,0,1,0.0
whole,Sci,Judgement,komplett,komplett:1,"And as of just this week , last Monday , Google Earth is now whole .","Und seit dieser Woche , seit Montag , ist die Welt auf Google Earth komplett .",1,1,1.0
whole,Sci,Appreciation,,,,,0,1,0.0
wide,Phi,Affect,,,,,0,1,0.0
wide,Phi,Judgement,,,,,0,1,0.0
wide,Phi,Appreciation,weiter,weiter:1,""" If ' philosophers ' is taken to be too wide and lofty a term , "" he said , "" then , by analogy with ' artist , ' we may form ' scientist . ' "" This was the first time the word scientist was uttered in public , only 179 years ago .",""" Wenn ' Philosoph ' als zu weiter und erhabener Begriff aufgefasst wird , "" sagte er , "" dann könnten wir als Analogie zu ' artist ' ( ' Künstler ' ) ' scientist ' ( ' Wissenschaftler ' ) bilden . "" Das war das erste Mal , dass das Wort "" Wissenschaftler "" öffentlich geäußert wurde , erst vor 179 Jahren .",1,1,1.0
wide,Pol,Affect,,,,,0,1,0.0
wide,Pol,Judgement,,,,,0,1,0.0
wide,Pol,Appreciation,verteilt,verteilt:1,Our species are ocean - basin - wide .,Unsere Arten sind über ganze Meere verteilt .,1,1,1.0
wide,Sci,Affect,,,,,0,1,0.0
wide,Sci,Judgement,,,,,0,1,0.0
wide,Sci,Appreciation,breit,breit:1,"And when we dig up nests we find they 're about as deep as the colony is wide , so about a meter deep for the big old nests .","Wenn wir ein Nest ausgraben , sehen wir dass sie ungefähr so tief wie breit sind , also etwa einen Meter tief für grosse , alte Nester .",1,1,1.0
wide,Tech,Affect,,,,,0,1,0.0
wide,Tech,Judgement,breit,breit:1,"You can see it has to be really , really wide in order to have a high enough surface area to process all of the air required , because remember , we 're trying to capture just 400 molecules out of a million .","Wie man sieht , muss er sehr , sehr breit sein , um eine ausreichend große Oberfläche zu haben , um die benötigte Luft zu verarbeiten . Denn bedenken Sie , wir versuchen , 400 Moleküle aus einer Million zu fangen .",1,1,1.0
wide,Tech,Appreciation,,,,,0,1,0.0
wild,Edu,Affect,,,,,0,1,0.0
wild,Edu,Judgement,,,,,0,1,0.0
wild,Edu,Appreciation,wild,wild:1,"And this polar bear that you see , this 1200 - pound male , he 's wild and fairly hungry .","Und der Eisbär hier , dieses 600 kg schwere Männchen , ist wild und recht hungrig .",1,1,1.0
wild,Sci,Affect,,,,,0,1,0.0
wild,Sci,Judgement,,,,,0,1,0.0
wild,Sci,Appreciation,Band,Band:1,"But in the international realm , where fishing and overfishing has really gone wild , these are the places that we have to make hope spots in .","Aber in den internationalen Gewässern , wo das Fischen und Überfischen außer Rand und Band geraten ist , müssen wir diese Hoffnungspunkte einrichten .",1,1,1.0
willing,Art,Affect,bereit,bereit:2,"And I think if we just are willing , we will see the magic that can happen with just a little bit of willingness .","Und ich glaube , wenn wir bereit sind , werden wir die Magie spüren , die geschieht , wenn wir nur ein bisschen Wille zeigen .",2,3,0.6667
willing,Art,Judgement,,,,,0,3,0.0
willing,Art,Appreciation,bereit,bereit:1,"I did n't get a lot of the jobs people were willing to see me for : the gang - banger 's girlfriend , the sassy shoplifter , pregnant chola number two .","Ich bekam nicht viele der Rollen , in denen Leute bereit waren , mich zu sehen : die Freundin des Gangmitglieds , die freche Ladendiebin , die schwangere Chola Nummer zwei .",1,3,0.3333
willing,Bus,Affect,bereit,bereit:3,"It also gets me excited about this big product that I 'm putting together , so I 'm more willing to be motivated to be engaged .","Es versetzt mich auch in Aufregung über das große Produkt , das ich zusammenstelle , und so bin ich bereit mich dazu motivieren zu lassen mit Interesse dabei zu sein .",3,6,0.5
