file,Domain,sent_index,token_id,token_form,token_lemma,sense,sentence,de_aligned_forms,de_aligned_lemmas,de_sentence
Tech17_en.conllu,Tech,17,12,similar,similar,Appreciation,"In light sleep and REM , our brain waves are very similar to our brain waves in waking life .",ähneln,ähneln,In dem leichten Schlaf und in der REM - Phase ähneln unsere Hirnstromwellen sehr denen des Wachzustands .
Tech17_en.conllu,Tech,18,18,different,different,Appreciation,But our brain waves in deep sleep have these long - burst brain waves that are very different from our waking life brain waves .,stark,stark,"Doch in dem Tiefschlaf haben wir Hirnstromwellen mit langen Wellenzügen , die sich sehr stark von jenen des Wachzustands unterscheiden ."
Tech17_en.conllu,Tech,22,4,older,old,Affect,"As we get older , we 're more likely to lose these regenerative delta waves .",älter,alt,"Wenn wir älter werden , steigt die Wahrscheinlichkeit , diese regenerativen Delta - Wellen zu verlieren ."
Tech17_en.conllu,Tech,22,9,likely,likely,Affect,"As we get older , we 're more likely to lose these regenerative delta waves .",Wahrscheinlichkeit,wahrscheinlichkeit,"Wenn wir älter werden , steigt die Wahrscheinlichkeit , diese regenerativen Delta - Wellen zu verlieren ."
Tech17_en.conllu,Tech,28,4,more,more,Appreciation,"And what 's more , is that this lab showed that you actually could improve next - day memory performance with this sound .",,,"Darüber hinaus zeigte dieses Labor , dass man sogar die Gedächtnisleistung an dem nächsten Tag verbessern kann , und zwar dank dieses Geräuschs ."
Tech17_en.conllu,Tech,39,15,unaware,unaware,Judgement,"When we asked participants the next day about the sounds , they were completely unaware that we played the sounds , yet their brains responded with more of these delta waves .",bewusst,bewußt,"Als wir die Teilnehmer an dem nächsten Tag nach den Geräuschen fragten , war ihnen in keiner Weise bewusst , dass wir Geräusche abspielten , dennoch reagierten ihre Gehirne mit vermehrten Delta - Wellen ."
Tech17_en.conllu,Tech,47,6,regenerative,regenerative,Appreciation,"Our sleep is n't as regenerative as it could be , but maybe one day soon , we could wear a small device and get more out of our sleep .",regenerativ,regenerativ,"Unser Schlaf ist nicht so regenerativ , wie er sein könnte , doch könnten wir vielleicht schon bald ein kleines Gerät tragen und mehr aus unserem Schlaf holen ."
Tech18_en.conllu,Tech,8,4,correct,correct,Judgement,And it 's correct . My dog is in fact a malamute .,stimmt,stimmen,Und es stimmt -- es handelt sich tatsächlich um einen Alaskan Malamute .
Tech18_en.conllu,Tech,12,4,correct,correct,Judgement,"And it 's correct , there is a malamute in the image , but just given this label , we do n't actually know that much about what 's going on in the image .",wieder,wieder,"Und es stimmt wieder -- da ist ein Malamute abgebildet . Doch mit dieser Aussage allein wissen wir noch nicht viel darüber , was sich genau in dem Bild abspielt ."
Tech18_en.conllu,Tech,22,11,important,important,Appreciation,"And to get a feel for why speed is so important in this domain , here 's an example of an object detector that takes two seconds to process an image . So this is 10 times faster than the 20 - seconds - per - image detector , and you can see that by the time it makes predictions , the entire state of the world has changed , and this would n't be very useful for an application .",wichtig,wichtig,"Um ein Gefühl dafür zu bekommen , warum Geschwindigkeit hier so wichtig ist , zeige ich Ihnen einen Objekterkenner , der zwei Sekunden braucht , um ein Einzelbild zu verarbeiten -- was bereits zehnmal schneller ist als der Zwanzig - Sekunden - Klassifikator . Bis dieser Erkenner seine Voraussagen bekannt gibt , hat sich der Zustand der Welt bereits völlig verändert . Das wäre für die praktische Anwendung völlig ungeeignet ."
Tech18_en.conllu,Tech,22,38,faster,fast,Appreciation,"And to get a feel for why speed is so important in this domain , here 's an example of an object detector that takes two seconds to process an image . So this is 10 times faster than the 20 - seconds - per - image detector , and you can see that by the time it makes predictions , the entire state of the world has changed , and this would n't be very useful for an application .",schneller,schnell,"Um ein Gefühl dafür zu bekommen , warum Geschwindigkeit hier so wichtig ist , zeige ich Ihnen einen Objekterkenner , der zwei Sekunden braucht , um ein Einzelbild zu verarbeiten -- was bereits zehnmal schneller ist als der Zwanzig - Sekunden - Klassifikator . Bis dieser Erkenner seine Voraussagen bekannt gibt , hat sich der Zustand der Welt bereits völlig verändert . Das wäre für die praktische Anwendung völlig ungeeignet ."
Tech18_en.conllu,Tech,22,77,useful,useful,Appreciation,"And to get a feel for why speed is so important in this domain , here 's an example of an object detector that takes two seconds to process an image . So this is 10 times faster than the 20 - seconds - per - image detector , and you can see that by the time it makes predictions , the entire state of the world has changed , and this would n't be very useful for an application .",ungeeignet,ungeeignet,"Um ein Gefühl dafür zu bekommen , warum Geschwindigkeit hier so wichtig ist , zeige ich Ihnen einen Objekterkenner , der zwei Sekunden braucht , um ein Einzelbild zu verarbeiten -- was bereits zehnmal schneller ist als der Zwanzig - Sekunden - Klassifikator . Bis dieser Erkenner seine Voraussagen bekannt gibt , hat sich der Zustand der Welt bereits völlig verändert . Das wäre für die praktische Anwendung völlig ungeeignet ."
Tech18_en.conllu,Tech,24,5,better,good,Appreciation,"This is a lot better , but for example , if there 's any significant movement , I would n't want a system like this driving my car .",besser,gut,"Das ist deutlich besser . Wenn jedoch beispielsweise eine nennenswerte Bewegung stattfindet -- Ich würde nicht wollen , dass ein solches System mein Auto steuert ."
Tech18_en.conllu,Tech,27,3,great,great,Appreciation,This is great .,großartig,großartig,Das ist großartig .
Tech18_en.conllu,Tech,47,4,great,great,Appreciation,And this is great .,großartig,großartig,Das ist großartig .
Tech18_en.conllu,Tech,54,9,accessible,accessible,Affect,"But we wanted to make detection even more accessible and usable , so through a combination of model optimization , network binarization and approximation , we actually have object detection running on a phone .",leichter,leicht,"Aber wir wollten Bilderkennung sogar noch leichter nutzbar machen . Daher haben wir durch Modelloptimierung , Binarisierung des neuralen Netzes und Approximation erreicht , dass die Objekterkennung sogar auf einem Mobiltelefon läuft ."
Tech18_en.conllu,Tech,55,5,excited,excited,Affect,"And I 'm really excited because now we have a pretty powerful solution to this low - level computer vision problem , and anyone can take it and build something with it .",aufregend,aufregend,"Das ist aufregend , weil wir damit eine ziemlich mächtige Lösung für dieses grundlegende Problem des Maschinellen Sehens haben ."
Tech19_en.conllu,Tech,7,7,necessary,necessary,Appreciation,Leonard Bernstein said two things are necessary for great achievement : a plan and not quite enough time .,wichtig,wichtig,"Leonard Bernstein sagte , zwei Dinge seien wichtig für große Erfolge : ein Plan und nicht genug Zeit , um ihn umzusetzen ."
Tech19_en.conllu,Tech,11,31,dangerous,dangerous,Appreciation,"When I think about dreams , I think about the drag queens of LA and Stonewall and millions of other people risking everything to come out when that was really dangerous , and of this picture of the White House lit up in rainbow colors , yes -- celebrating America 's gay and lesbian citizens ' right to marry .",gefährlich,gefährlich,"Wenn ich über Träume nachdenke , denke ich an die Drag - Queens von LA und Stonewall und Millionen andere Menschen , die alles riskiert haben , um sich zu outen , als das sehr gefährlich war . Und an jenes Bild des in Regenbogenfarben erleuchteten Weißen Hauses , ja ... um zu feiern , dass amerikanische schwule und lesbische Bürger heiraten dürfen ."
Tech19_en.conllu,Tech,12,25,gay,gay,Affect,It is a picture that in my wildest dreams I could never have imagined when I was 18 and figuring out that I was gay and feeling estranged from my country and my dreams because of it .,schwul,schwul,"Dieses Bild hätte ich mir auch in meinen wildesten Träumen nie vorstellen konnte . Als ich 18 war und herausfand , dass ich schwul bin und mich deswegen von meinem Land und meinen Träumen enfremdet fühlte ."
Tech19_en.conllu,Tech,12,28,estranged,estranged,Affect,It is a picture that in my wildest dreams I could never have imagined when I was 18 and figuring out that I was gay and feeling estranged from my country and my dreams because of it .,enfremdet,enfremden,"Dieses Bild hätte ich mir auch in meinen wildesten Träumen nie vorstellen konnte . Als ich 18 war und herausfand , dass ich schwul bin und mich deswegen von meinem Land und meinen Träumen enfremdet fühlte ."
Tech19_en.conllu,Tech,19,29,able,able,Affect,"Thomas Merton , the Trappist monk , asked during the time of Apollo , "" What can we gain by sailing to the moon if we are not able to cross the abyss that separates us from ourselves ? """,in Lage,in lage,"Thomas Merton , der Trappistenmönch , fragte während der Apollozeit : "" Was erreichen wir durch das Fliegen zu dem Mond , wenn wir nicht in der Lage sind , die Schlucht zu überqueren , die uns von uns selbst fernhält ? """
Tech19_en.conllu,Tech,20,15,able,able,Affect,And what can we gain by the right to marry if we are not able to cross the acrimony and emotional distance that so often separates us from our love ?,fähig,fähig,"Was gewinnen wir durch das Recht zu heiraten , wenn wir nicht fähig sind , die Bitterkeit und emotionale Ferne zu überkommen , die uns allzu oft von unserer Liebe fernhält ?"
Tech19_en.conllu,Tech,31,9,higher,high,Affect,And we do n't set the bar much higher than stability when it comes to our emotional life .,mehr,mehr,"Wir streben nicht mehr als Stabilität an , wenn es um unser emotionales Leben geht ."
Tech19_en.conllu,Tech,32,13,vertical,vertical,Appreciation,"Which is why our technology for talking to one another has gone vertical , our ability to listen and understand one another has gone nowhere .",oben,oben,"Weshalb unsere Technologie , um miteinander zu kommunzieren , nach oben geschossen ist , aber unsere Fähigkeit einander zuzuhören und einander zu vestehen , keine Fortschritte gemacht hat ."
Tech19_en.conllu,Tech,42,21,excited,excited,Affect,"I 'm talking about what Jonas Salk called an Epoch B , a new epoch in which we become as excited about and curious about and scientific about the development of our humanity as we are about the development of our technology .",begeistert neugierig,begeistern neugierig,"Ich spreche von der Epoche B , wie Jonas Salk sie nannte . Eine neue Epoche , in der wir genauso begeistert , neugierig und wissenshaftlich über die Entwicklung unserer Menschheit sein werden , wie über die Entwicklung unserer Technologie ."
Tech19_en.conllu,Tech,47,5,comfortable,comfortable,Affect,We are now very comfortable imagining unimaginable technological achievement .,Heutzutage,heutzutage,Heutzutage stellen wir uns leicht undenkbare technische Erfolge vor .
Tech19_en.conllu,Tech,49,15,honest,honest,Affect,"Now , we 're all here to dream , but maybe if we 're honest about it , each of us chasing our own dream .",ehrlich,ehrlich,"Wir sind jetzt alle hier , um zu träumen , aber wenn wir mal ehrlich sind , folgt jeder von uns seinem eigenen Traum ."
Tech19_en.conllu,Tech,67,9,sober,sober,Affect,"Maybe it 's "" I want to stay sober "" or "" I want to build a tree house with my kid . """,trocken,trocken,"Vielleicht ist es : "" Ich möchte trocken bleiben . "" Oder "" Ich möchte ein Baumhaus mit meinem Kind bauen . """
Tech1_en.conllu,Tech,7,14,able,able,Appreciation,"Part of the CRISPR system is a protein called Cas9 , that 's able to seek out , cut and eventually degrade viral DNA in a specific way .",gezielt,gezielt,"Ein Teil des CRISPR - Systems ist das Protein Cas9 , das gezielt virale DNS aufspüren , zerschneiden und abbauen kann ."
Tech1_en.conllu,Tech,8,62,possible,possible,Appreciation,"And it was through our research to understand the activity of this protein , Cas9 , that we realized that we could harness its function as a genetic engineering technology -- a way for scientists to delete or insert specific bits of DNA into cells with incredible precision -- that would offer opportunities to do things that really have n't been possible in the past .",möglich,möglich,"Und als wir verstanden hatten , wie Cas9 funktioniert , stellten wir fest , dass wir diese Funktion zu der Veränderung von Erbgut nutzen könnten -- als eine Methode , mit der Wissenschaftler mit unglaublicher Präzision definierte DNS - Stücke in Zellen entfernen oder einfügen können , und damit Dinge zu ermöglichen , die bisher nicht möglich waren ."
